winnerPlayer,nodeCount,time
1,56,0.000165
1,56,0.000323
1,56,0.000181
1,56,0.000181
1,56,0.000133
1,56,0.000120
1,56,0.000157
1,56,0.000158
1,56,0.000143
1,56,0.000201
1,56,0.000152
1,56,0.000062
1,56,0.000143
1,56,0.000058
1,56,0.000143
2,9,0.000308
2,9,0.000196
2,9,0.000195
2,9,0.000197
2,9,0.000208
2,9,0.000083
2,9,0.000255
2,9,0.000127
2,9,0.000209
2,9,0.000334
2,9,0.000224
2,9,0.000221
2,9,0.000115
2,9,0.000175
2,9,0.000188
2,9,0.000187
2,9,0.000077
2,9,0.000168
2,9,0.000225
2,9,0.000080
2,9,0.000120
2,9,0.000174
2,9,0.000223
2,9,0.000257
2,9,0.000249
2,9,0.000201
2,9,0.000215
2,9,0.000223
2,9,0.000159
2,9,0.000197
2,9,0.000145
1,18,0.000363
1,18,0.000376
1,18,0.000318
1,18,0.000262
2,14,0.000252,0.00
2,14,0.000245,0.00
2,14,0.000088,0.00
2,14,0.000103,0.00
2,14,0.000091,0.00
2,14,0.000091,0.00
2,14,0.000091,0.00
2,14,0.000094,0.00
2,14,0.000401,0.00
2,14,0.000337,0.00
2,14,0.000134,0.00
2,14,0.000106,0.00
2,14,0.000305,0.00
2,14,0.000098,0.00
2,14,0.000088,0.00
2,14,0.000358,0.00
2,14,0.000092,0.00
2,14,0.000188,0.00
2,14,0.000135,0.00
2,14,0.000100,0.00
2,14,0.000180,0.00
2,14,0.000089,0.00
2,14,0.000261,0.00
2,14,0.000089,0.00
2,14,0.000091,0.00
2,14,0.000131,0.00
2,14,0.000137,0.00
2,14,0.000278,0.00
2,14,0.000291,0.00
2,14,0.000340,0.00
2,14,0.000207,0.00
2,14,0.000089,0.00
2,14,0.000193,0.00
2,14,0.000109,0.00
2,14,0.000158,0.00
2,14,0.000424,0.00
2,14,0.000267,0.00
2,14,0.000560,0.00
2,14,0.000516,0.00
2,14,0.000378,0.00
2,14,0.000101,0.00
2,14,0.000101,0.00
2,14,0.000233,0.00
2,14,0.000217,0.00
2,14,0.000119,0.00
2,14,0.000094,0.00
2,14,0.000308,0.00
2,14,0.000276,0.00
2,14,0.000411,0.00
2,14,0.000401,0.00
