winnerPlayer,nodeCount,time
1,57183,0.965336
1,346003,1.174237
2,3941,1.212974
1,320122,1.088400
2,331073,2.028211
1,294334,1.556317
1,85077,1.011757
1,63401,2.322035
1,364520,0.888795
1,340069,0.836018
1,5848,2.519800
2,10,1.667189
2,96,2.241914
1,6,2.177757
1,252801,1.607522
1,380307,1.334220
1,5557,1.642856
2,44924,1.523013
1,467034,1.920087
1,329704,2.064639
1,16752,1.708386
2,3003,1.111639
2,12,1.410707
1,308984,1.360890
1,244007,1.440896
1,25597,1.932102
1,59569,1.137480
1,105932,0.906065
1,169621,1.426098
1,351985,1.200875
1,494963,1.484249
1,299721,1.618225
1,305601,1.187488
1,32403,0.864677
1,107878,0.959785
1,57055,2.087465
2,148259,1.162709
1,14,1.481009
1,288749,2.047275
1,60470,1.518198
1,261808,1.136301
1,327443,0.973057
2,38,1.197763
2,49490,1.535184
1,29,2.000108
1,163931,1.662398
2,7,1.590483
2,3267,1.769654
1,332933,1.290055
2,117380,2.532618
2,29,0.620753,0.00
2,29,0.622831,0.00
2,29,0.632531,0.00
2,29,0.618534,0.00
2,29,0.625014,0.00
2,29,0.615353,0.00
2,29,0.603261,0.00
2,29,0.619086,0.00
2,29,0.596262,0.00
2,29,0.592603,0.00
2,29,0.609638,0.00
2,29,0.588606,0.00
2,29,0.599419,0.00
2,29,0.600009,0.00
2,29,0.621862,0.00
2,29,0.625944,0.00
2,29,0.637257,0.00
2,29,0.622701,0.00
2,29,0.611551,0.00
2,29,0.602308,0.00
2,29,0.629953,0.00
2,29,0.620960,0.00
2,29,0.632279,0.00
2,29,0.617294,0.00
2,29,0.626530,0.00
2,29,0.616455,0.00
2,29,0.596460,0.00
2,29,0.620987,0.00
2,29,0.618601,0.00
2,29,0.608973,0.00
2,29,0.609522,0.00
2,29,0.621801,0.00
2,29,0.618150,0.00
2,29,0.651813,0.00
2,29,0.652020,0.00
2,29,0.628424,0.00
2,29,0.606801,0.00
2,29,0.615361,0.00
2,29,0.634673,0.00
2,29,0.633773,0.00
2,29,0.629057,0.00
2,29,0.654679,0.00
2,29,0.635133,0.00
2,29,0.605532,0.00
2,29,0.617159,0.00
2,29,0.624131,0.00
2,29,0.611857,0.00
2,29,0.603604,0.00
2,29,0.607941,0.00
2,29,0.618332,0.00
