winnerPlayer,nodeCount,time
1,1987,0.001803
1,1987,0.002117
1,1987,0.001186
1,1987,0.001667
1,1987,0.001879
1,1987,0.001240
1,1987,0.001510
1,1987,0.002245
1,1987,0.003172
1,1987,0.001673
1,1987,0.002405
1,1987,0.001808
1,1987,0.001706
1,1987,0.001769
1,459,0.004337
1,459,0.003945
1,459,0.002979
1,459,0.002935
1,459,0.003964
1,459,0.003044
1,459,0.002684
1,459,0.002495
1,459,0.003249
1,459,0.003792
1,459,0.003635
1,459,0.002922
1,459,0.004959
1,459,0.003571
1,459,0.003246
1,459,0.004526
1,459,0.008744
1,459,0.002171
1,459,0.002232
1,459,0.002692
1,459,0.004417
1,459,0.003019
1,459,0.002301
1,459,0.002909
1,459,0.004376
1,459,0.004581
1,459,0.003262
1,459,0.003874
1,459,0.005029
1,459,0.004446
1,459,0.002872
1,459,0.003707
1,459,0.005107
1,459,0.001828
1,459,0.003712
1,459,0.002411
2,12,0.001657,0.00
2,12,0.002799,0.00
2,12,0.002203,0.00
2,12,0.005385,0.00
2,12,0.005816,0.00
2,12,0.003165,0.00
2,12,0.001743,0.00
2,12,0.002776,0.00
2,12,0.003479,0.00
2,12,0.002556,0.00
2,12,0.002720,0.00
2,12,0.001623,0.00
2,12,0.003862,0.00
2,12,0.002518,0.00
2,12,0.001686,0.00
2,12,0.002595,0.00
2,12,0.003175,0.00
2,12,0.004773,0.00
2,12,0.004459,0.00
2,12,0.001937,0.00
2,12,0.002236,0.00
2,12,0.003371,0.00
2,12,0.003904,0.00
2,12,0.002584,0.00
2,12,0.003186,0.00
2,12,0.004012,0.00
2,12,0.003733,0.00
2,12,0.003528,0.00
2,12,0.003216,0.00
2,12,0.005283,0.00
2,12,0.002514,0.00
2,12,0.002785,0.00
2,12,0.002352,0.00
2,12,0.002396,0.00
2,12,0.003181,0.00
2,12,0.002501,0.00
2,12,0.001653,0.00
2,12,0.001701,0.00
2,12,0.002016,0.00
2,12,0.002171,0.00
2,12,0.002538,0.00
2,12,0.003188,0.00
2,12,0.003793,0.00
2,12,0.003274,0.00
2,12,0.002563,0.00
2,12,0.003073,0.00
2,12,0.002790,0.00
2,12,0.003332,0.00
2,12,0.003215,0.00
2,12,0.002310,0.00
